counterparty_id,acct_last_updated_ts_quarter,TXN_AMOUNT_AVG,TXN_AMOUNT_COUNT,TXN_AMOUNT_FIRST,TXN_AMOUNT_KURTOSIS,TXN_AMOUNT_LAST,TXN_AMOUNT_MAX,TXN_AMOUNT_MIN,TXN_AMOUNT_SKEWNESS,TXN_AMOUNT_STDDEV_POP,TXN_AMOUNT_STDDEV_SAMP,TXN_AMOUNT_STDDEV,TXN_AMOUNT_SUM,TXN_AMOUNT_VAR_POP,TXN_AMOUNT_VAR_SAMP,TXN_AMOUNT_VARIANCE
14338,1,205.42333333333332,3,579.97,-1.5000000000000004,28.05,579.97,8.25,0.7041465752849984,264.9678145653837,324.51797197279126,324.51797197279126,616.27,70207.94275555556,105311.91413333334,105311.91413333334
16247,1,114.56,1,114.56,NaN,114.56,114.56,114.56,NaN,0.0,NaN,NaN,114.56,0.0,NaN,NaN
13238,1,123.8,2,227.7,-2.000000000000001,19.9,227.7,19.9,0.0,103.89999999999999,146.93678913056456,146.93678913056456,247.6,10795.21,21590.42,21590.42
12627,1,752.0300000000001,4,438.16,-1.257505005013607,566.98,1183.72,438.16,0.47248003933966765,284.4441985697722,328.4478692273707,328.4478692273707,3008.1200000000003,80908.5021,107878.0028,107878.0028
15286,1,240.55,1,240.55,NaN,240.55,240.55,240.55,NaN,0.0,NaN,NaN,240.55,0.0,NaN,NaN
17313,1,1184.775,2,2328.84,-1.9999999999999998,40.71,2328.84,40.71,0.0,1144.065,1617.952239236375,1617.952239236375,2369.55,1308884.724225,2617769.44845,2617769.44845
16936,1,262.68,1,262.68,NaN,262.68,262.68,262.68,NaN,0.0,NaN,NaN,262.68,0.0,NaN,NaN
17379,1,404.66,1,404.66,NaN,404.66,404.66,404.66,NaN,0.0,NaN,NaN,404.66,0.0,NaN,NaN
15619,1,336.4,1,336.4,NaN,336.4,336.4,336.4,NaN,0.0,NaN,NaN,336.4,0.0,NaN,NaN
13255,1,136.12,3,225.7,-1.5,8.85,225.7,8.85,-0.5437482009757824,92.45316904609959,113.23154463311008,113.23154463311008,408.36,8547.588466666666,12821.3827,12821.3827
69531,1,173.72,9,22.2,-1.4585795430877206,47.5,408.54,15.0,0.3171810065869471,139.25553402129322,147.70279863631563,147.70279863631563,1563.48,19392.103755555556,21816.116725,21816.116725
69481,1,217.78,4,623.73,-0.7952080330121021,0.79,623.73,0.79,0.973345722246866,240.8063451198909,278.05921635507787,278.05921635507787,871.12,57987.695850000004,77316.9278,77316.9278
70265,1,1346.5142105263158,19,151.66,4.7555202766212945,23.13,10389.06,23.13,2.5694344152370094,2866.994434138698,2945.5567727064513,2945.5567727064513,25583.77,8219657.085382273,8676304.701236844,8676304.701236844
16556,1,473.3985714285714,7,310.85,-0.911827447411905,757.42,757.42,310.85,0.6900713991852356,156.08845582174334,168.5948013659349,168.5948013659349,3313.79,24363.60604081632,28424.207047619042,28424.207047619042
17994,1,121.21499999999999,6,307.25,-1.278013762403226,25.0,307.25,21.9,0.5851791061239117,111.62268000575271,122.27651953666329,122.27651953666329,727.29,12459.622691666666,14951.54723,14951.54723
13509,1,133.85333333333332,6,209.32,-0.9037896045563802,98.1,313.5,15.0,0.5800794552981371,101.83751218921684,111.55740525248275,111.55740525248275,803.12,10370.878888888888,12445.054666666667,12445.054666666667
14632,1,114.56,1,114.56,NaN,114.56,114.56,114.56,NaN,0.0,NaN,NaN,114.56,0.0,NaN,NaN
14536,1,171.8,1,171.8,NaN,171.8,171.8,171.8,NaN,0.0,NaN,NaN,171.8,0.0,NaN,NaN
13462,1,79.875,2,151.5,-2.0,8.25,151.5,8.25,0.0,71.625,101.29304640497293,101.29304640497293,159.75,5130.140625,10260.28125,10260.28125
15704,1,753.6600000000001,2,938.85,-2.0000000000000004,568.47,938.85,568.47,0.0,185.19,261.8982096158735,261.8982096158735,1507.3200000000002,34295.3361,68590.6722,68590.6722
17723,1,549.825,4,331.8,-1.4285219654334018,622.5,830.0,331.8,0.3308788529210292,193.32121423941035,223.22811016237776,223.22811016237776,2199.3,37373.091875,49830.78916666666,49830.78916666666
71136,1,305.26,1,305.26,NaN,305.26,305.26,305.26,NaN,0.0,NaN,NaN,305.26,0.0,NaN,NaN
14364,1,464.66875,8,719.15,-1.1972711447389353,351.1,719.15,315.6,0.6340043843857189,144.8954772790976,154.8997808204204,154.8997808204204,3717.35,20994.699335937494,23993.94209821428,23993.94209821428
70686,1,103.5,1,103.5,NaN,103.5,103.5,103.5,NaN,0.0,NaN,NaN,103.5,0.0,NaN,NaN
70573,1,124.8875,4,141.54,-0.9907089037522994,29.7,202.31,29.7,-0.4147574918302706,61.914148372968846,71.49230045955998,71.49230045955998,499.55,3833.3617687500005,5111.149025000001,5111.149025000001
15488,1,91.32,1,91.32,NaN,91.32,91.32,91.32,NaN,0.0,NaN,NaN,91.32,0.0,NaN,NaN
69471,1,256.43,2,217.77,-1.9999999999999991,295.09,295.09,217.77,0.0,38.65999999999998,54.67349632134383,54.67349632134383,512.86,1494.5955999999987,2989.1911999999975,2989.1911999999975
17684,1,239.41,1,239.41,NaN,239.41,239.41,239.41,NaN,0.0,NaN,NaN,239.41,0.0,NaN,NaN
13040,1,338.495,2,303.25,-2.0000000000000018,373.74,373.74,303.25,0.0,35.245000000000005,49.84395700583974,49.84395700583974,676.99,1242.2100250000003,2484.4200500000006,2484.4200500000006
13170,1,116.01,1,116.01,NaN,116.01,116.01,116.01,NaN,0.0,NaN,NaN,116.01,0.0,NaN,NaN
12938,1,114.14,1,114.14,NaN,114.14,114.14,114.14,NaN,0.0,NaN,NaN,114.14,0.0,NaN,NaN
15877,1,181.92666666666665,3,242.26,-1.4999999999999982,52.5,251.02,52.5,-0.7022583839628791,91.58832142922056,112.17232694980225,112.17232694980225,545.78,8388.420622222222,12582.630933333334,12582.630933333334
69395,1,317.99,2,628.48,-2.000000000000001,7.5,628.48,7.5,0.0,310.49,439.0991689812223,439.0991689812223,635.98,96404.04010000001,192808.08020000003,192808.08020000003
69643,1,322.7372727272727,11,842.12,0.4212428659738259,9.72,1031.37,3.95,1.285797296003576,309.8179042625731,324.9397593121196,324.9397593121196,3550.1099999999997,95987.1338016529,105585.84718181819,105585.84718181819
14741,1,233.39000000000001,6,184.5,-1.5526723361304329,231.95,310.8,173.56,0.42146233940115324,55.16700161026215,60.4324224237288,60.4324224237288,1400.3400000000001,3043.3980666666666,3652.07768,3652.07768
70220,1,407.77499999999986,24,22.2,0.8992503080368812,2.55,1352.48,2.55,1.056058233612711,325.3977184410897,332.3963195003689,332.3963195003689,9786.599999999997,105883.67516666668,110487.31321739132,110487.31321739132
70280,1,269.68227272727273,22,106.2,-1.0311007166004553,7.9,627.64,7.9,0.2480357413375704,188.02091812861042,192.44554509762514,192.44554509762514,5933.01,35351.86565392562,37035.287827922075,37035.287827922075
69912,1,358.6933333333333,33,380.46,0.5403137127081621,3.8,1320.0,3.75,1.156836373312444,344.44437814303694,349.7849195368729,349.7849195368729,11836.88,118641.92963434344,122349.48993541667,122349.48993541667
15363,1,326.0,1,326.0,NaN,326.0,326.0,326.0,NaN,0.0,NaN,NaN,326.0,0.0,NaN,NaN
17884,1,179.3625,4,187.51,-1.140927464237403,114.61,278.22,114.61,0.6230568912654603,62.883517464833346,72.61163147182413,72.61163147182413,717.45,3954.336768750001,5272.449025000001,5272.449025000001
13173,1,176.825,2,165.94,-1.9999999999999991,187.71,187.71,165.94,0.0,10.885000000000005,15.393714626431148,15.393714626431148,353.65,118.48322500000012,236.96645000000024,236.96645000000024
13531,1,241.89999999999998,2,305.45,-1.9999999999999993,178.35,305.45,178.35,0.0,63.55,89.87327188881018,89.87327188881018,483.79999999999995,4038.6024999999995,8077.204999999999,8077.204999999999
17146,1,249.92666666666665,3,298.25,-1.5000000000000007,185.9,298.25,185.9,-0.46228984780177906,47.191642150797094,57.79772169673588,57.79772169673588,749.78,2227.051088888889,3340.576633333333,3340.576633333333
70194,1,296.1735294117648,17,315.0,8.423612551316626,52.45,2068.49,3.75,2.985248008087044,475.3824935891862,490.01305840943127,490.01305840943127,5034.950000000001,225988.51521107266,240112.7974117647,240112.7974117647
69464,1,295.14,3,323.44,-1.4999999999999993,309.65,323.44,252.33,-0.6022234510576754,30.790291760012057,37.710251921725465,37.710251921725465,885.42,948.0420666666663,1422.0630999999994,1422.0630999999994
70088,1,451.59370370370357,27,188.86,14.913361053407819,179.0,4446.88,4.65,3.870972861841779,854.3914654005188,870.667050997939,870.667050997939,12193.029999999997,729984.7761492459,758061.1136934477,758061.1136934477
14467,1,142.03666666666666,3,131.7,-1.4999999999999998,114.14,180.27,114.14,0.5038793044649269,27.969378891129423,34.25535335291893,34.25535335291893,426.11,782.2861555555561,1173.4292333333342,1173.4292333333342
15809,1,105.38833333333332,6,198.8,-0.6134052519868396,116.56,198.8,15.9,0.029189555664278735,56.260401828363165,61.63018235139879,61.63018235139879,632.3299999999999,3165.2328138888893,3798.279376666667,3798.279376666667
17472,1,236.76333333333332,3,252.51,-1.5,259.27,259.27,198.51,-0.6744659795106084,27.189612395586334,33.30033833661954,33.30033833661954,710.29,739.2750222222221,1108.9125333333332,1108.9125333333332
69602,1,398.76250000000005,12,177.9,2.238322821719999,289.1,1193.34,51.78,1.5259180672202013,286.50623233840827,299.246000053012,299.246000053012,4785.150000000001,82085.82116874997,89548.16854772724,89548.16854772724
13684,1,35.115,2,67.23,-1.9999999999999984,3.0,67.23,3.0,0.0,32.115,45.41746855561195,45.41746855561195,70.23,1031.373225,2062.74645,2062.74645
15026,1,156.33333333333334,3,108.98,-1.4999999999999984,238.22,238.22,108.98,0.6814075353721034,58.138671773231586,71.20504008378433,71.20504008378433,469.0,3380.105155555555,5070.1577333333325,5070.1577333333325
70352,1,361.8377777777779,9,357.18,-0.9181873059879986,2.55,885.98,2.55,0.274970462304371,287.83287800688856,305.2928698306668,305.2928698306668,3256.540000000001,82847.7656617284,93203.73636944445,93203.73636944445
70896,1,179.79999999999998,2,300.7,-1.9999999999999991,58.9,300.7,58.9,0.0,120.89999999999999,170.97841969090717,170.97841969090717,359.59999999999997,14616.809999999998,29233.619999999995,29233.619999999995
15452,1,179.57666666666668,3,247.25,-1.5000000000000007,125.4,247.25,125.4,0.38076774170914623,50.65224992260682,62.03608331715772,62.03608331715772,538.73,2565.6504222222225,3848.475633333334,3848.475633333334
17102,1,25.5,1,25.5,NaN,25.5,25.5,25.5,NaN,0.0,NaN,NaN,25.5,0.0,NaN,NaN
13035,1,319.04333333333335,3,333.0,-1.5,35.25,588.88,35.25,-0.09230220407892577,226.2338548690025,277.0787534859599,277.0787534859599,957.13,51181.75708888888,76772.63563333332,76772.63563333332
17054,1,226.47166666666666,6,314.07,-0.4261249474404889,2.5,314.07,2.5,-1.0879153981486058,114.9205832182478,125.88919150056792,125.88919150056792,1358.83,13206.740447222219,15848.088536666663,15848.088536666663
16756,1,239.4,1,239.4,NaN,239.4,239.4,239.4,NaN,0.0,NaN,NaN,239.4,0.0,NaN,NaN
70532,1,193.16333333333333,3,111.29,-1.5,212.4,255.8,111.29,-0.44452128323882834,60.54376947483714,74.15067115902143,74.15067115902143,579.49,3665.5480222222213,5498.322033333332,5498.322033333332
18073,1,322.7416666666666,12,63.0,-0.6368932119272239,13.08,832.5,13.08,0.7485638944031223,260.9534656419714,272.5570056748207,272.5570056748207,3872.8999999999996,68096.71123055555,74287.32134242424,74287.32134242424
16593,1,130.215,2,185.9,-2.0000000000000018,74.53,185.9,74.53,-3.371052183751818E-16,55.685,78.7504822207458,78.7504822207458,260.43,3100.819225,6201.63845,6201.63845
16344,1,101.1,1,101.1,NaN,101.1,101.1,101.1,NaN,0.0,NaN,NaN,101.1,0.0,NaN,NaN
69342,1,201.96,1,201.96,NaN,201.96,201.96,201.96,NaN,0.0,NaN,NaN,201.96,0.0,NaN,NaN
13167,1,219.89,3,242.91,-1.5000000000000018,242.12,242.91,174.64,-0.7067835369647981,31.99820724144819,39.18964021268887,39.18964021268887,659.67,1023.8852666666672,1535.827900000001,1535.827900000001
17553,1,1487.6,1,1487.6,NaN,1487.6,1487.6,1487.6,NaN,0.0,NaN,NaN,1487.6,0.0,NaN,NaN
12436,1,509.01,1,509.01,NaN,509.01,509.01,509.01,NaN,0.0,NaN,NaN,509.01,0.0,NaN,NaN
13372,1,378.64,1,378.64,NaN,378.64,378.64,378.64,NaN,0.0,NaN,NaN,378.64,0.0,NaN,NaN
15933,1,395.5,2,411.81,-1.9999999999999993,379.19,411.81,379.19,0.0,16.310000000000002,23.065823202305182,23.065823202305182,791.0,266.01610000000005,532.0322000000001,532.0322000000001
15492,1,329.73,2,487.74,-2.000000000000001,171.72,487.74,171.72,-4.721460997998379E-16,158.01,223.45988499057273,223.45988499057273,659.46,24967.160099999997,49934.320199999995,49934.320199999995
16020,1,417.255,2,518.8,-2.0000000000000018,315.71,518.8,315.71,0.0,101.54499999999999,143.60631619117592,143.60631619117592,834.51,10311.387024999998,20622.774049999996,20622.774049999996
13560,1,174.37,1,174.37,NaN,174.37,174.37,174.37,NaN,0.0,NaN,NaN,174.37,0.0,NaN,NaN
15097,1,248.08,1,248.08,NaN,248.08,248.08,248.08,NaN,0.0,NaN,NaN,248.08,0.0,NaN,NaN
16227,1,5.9,1,5.9,NaN,5.9,5.9,5.9,NaN,0.0,NaN,NaN,5.9,0.0,NaN,NaN
16898,1,169.60333333333332,3,116.08,-1.4999999999999998,189.34,203.39,116.08,-0.6363323917323269,38.27889787104929,46.881883850090034,46.881883850090034,508.80999999999995,1465.274022222222,2197.911033333333,2197.911033333333
70020,1,346.74964285714293,28,177.6,4.003443183092817,39.2,1778.5,3.67,2.0161207437637056,399.3337180361643,406.6615534330834,406.6615534330834,9708.990000000002,159467.41836058677,165373.61904060852,165373.61904060852
69805,1,309.92083333333323,24,405.16,4.471490387107099,530.47,1070.48,47.62,1.9232412381536965,211.52587467645392,216.0753386913456,216.0753386913456,7438.099999999998,44743.19565763889,46688.55199057971,46688.55199057971
14030,1,295.01125,8,670.55,-0.8380617049201851,543.28,670.55,5.95,0.49379374658436226,207.5965423265462,221.93003887567167,221.93003887567167,2360.09,43096.32438593749,49252.94215535714,49252.94215535714
69784,1,1883.5678571428577,28,289.85,21.441037670436952,11.9,38970.0,1.25,4.772789904494327,7251.494603166478,7384.560649016477,7384.560649016477,52739.900000000016,5.2584173979752555E7,5.4531735979002655E7,5.4531735979002655E7
16387,1,94.36,1,94.36,NaN,94.36,94.36,94.36,NaN,0.0,NaN,NaN,94.36,0.0,NaN,NaN
69974,1,287.5222222222222,18,394.05,1.9359300393523435,16.5,1124.19,2.49,1.4590899460617826,282.068989542857,290.2465957150626,290.2465957150626,5175.4,79562.9148617284,84243.08632418301,84243.08632418301
13280,1,253.755,2,392.01,-2.0,115.5,392.01,115.5,0.0,138.255,195.52209606589224,195.52209606589224,507.51,19114.445024999997,38228.890049999995,38228.890049999995
69474,1,333.53,2,361.7,-1.9999999999999996,305.36,361.7,305.36,0.0,28.169999999999987,39.83839605205007,39.83839605205007,667.06,793.5488999999993,1587.0977999999986,1587.0977999999986
15303,1,574.02,1,574.02,NaN,574.02,574.02,574.02,NaN,0.0,NaN,NaN,574.02,0.0,NaN,NaN
13666,1,32.125,2,43.65,-2.0000000000000036,20.6,43.65,20.6,-5.941243761172104E-16,11.524999999999999,16.29881130634992,16.29881130634992,64.25,132.82562499999997,265.65124999999995,265.65124999999995
70297,1,135.3422222222222,9,369.9,-0.9387355030818387,21.8,369.9,2.9,0.6870335820564544,129.60713447250055,137.46912551349283,137.46912551349283,1218.08,16798.00930617284,18897.760469444445,18897.760469444445
70281,1,129.58,11,131.26,-1.2267428662515238,4.95,312.73,4.41,0.5676572011304812,118.37808780651623,124.15598592093735,124.15598592093735,1425.38,14013.371672727268,15414.708839999996,15414.708839999996
13266,1,228.48470588235293,17,302.22,-1.1780409579819053,32.1,382.34,1.95,-0.8072037408303606,143.29299646765085,147.7030399618457,147.7030399618457,3884.24,20532.8828366782,21816.188013970586,21816.188013970586
15083,1,88.2,1,88.2,NaN,88.2,88.2,88.2,NaN,0.0,NaN,NaN,88.2,0.0,NaN,NaN
69673,1,224.708,10,158.47,-0.6813425569083376,9.95,597.07,9.95,0.5257769978842192,181.4836601901119,191.30057476826008,191.30057476826008,2247.08,32936.318916000004,36595.90990666667,36595.90990666667
12802,1,221.29,2,427.58,-1.9999999999999996,15.0,427.58,15.0,0.0,206.29,291.73811578194574,291.73811578194574,442.58,42555.564099999996,85111.12819999999,85111.12819999999
14960,1,88.3,1,88.3,NaN,88.3,88.3,88.3,NaN,0.0,NaN,NaN,88.3,0.0,NaN,NaN
13699,1,308.58,1,308.58,NaN,308.58,308.58,308.58,NaN,0.0,NaN,NaN,308.58,0.0,NaN,NaN
70540,1,294.9,1,294.9,NaN,294.9,294.9,294.9,NaN,0.0,NaN,NaN,294.9,0.0,NaN,NaN
13200,1,217.5225,4,319.32,-1.8987219033911307,100.2,319.32,100.2,-0.06599602182041446,97.24836872025155,112.29274371777844,112.29274371777844,870.09,9457.24521875,12609.660291666667,12609.660291666667
13355,1,674.7,1,674.7,NaN,674.7,674.7,674.7,NaN,0.0,NaN,NaN,674.7,0.0,NaN,NaN
14196,1,335.52,1,335.52,NaN,335.52,335.52,335.52,NaN,0.0,NaN,NaN,335.52,0.0,NaN,NaN
69435,1,314.505,4,561.6,-1.0534929797612267,21.8,561.6,21.8,-0.33267858314239634,194.24090924673928,224.29008248248516,224.29008248248516,1258.02,37729.530825,50306.0411,50306.0411
15429,1,143.26666666666668,3,243.06,-1.4999999999999998,32.45,243.06,32.45,-0.18944254159863033,86.3337648637864,105.73683574484976,105.73683574484976,429.8,7453.518955555558,11180.278433333337,11180.278433333337
14184,1,452.89,1,452.89,NaN,452.89,452.89,452.89,NaN,0.0,NaN,NaN,452.89,0.0,NaN,NaN
17647,1,133.06,1,133.06,NaN,133.06,133.06,133.06,NaN,0.0,NaN,NaN,133.06,0.0,NaN,NaN
15803,1,415.82,1,415.82,NaN,415.82,415.82,415.82,NaN,0.0,NaN,NaN,415.82,0.0,NaN,NaN
15597,1,166.71,2,324.57,-2.0,8.85,324.57,8.85,0.0,157.85999999999999,223.24775295621677,223.24775295621677,333.42,24919.779599999994,49839.55919999999,49839.55919999999
12479,1,192.36666666666667,3,527.2,-1.500000000000003,35.0,527.2,14.9,0.7032910969641843,236.905077099575,290.1482781843335,290.1482781843335,577.1,56124.015555555576,84186.02333333336,84186.02333333336
15992,1,41.99,1,41.99,NaN,41.99,41.99,41.99,NaN,0.0,NaN,NaN,41.99,0.0,NaN,NaN
16839,1,460.860294117647,34,552.24,0.863126175406062,21.5,1145.83,9.54,0.4647897406476272,247.81649126729062,251.5432641682057,251.5432641682057,15669.249999999998,61413.01334403113,63274.013748395715,63274.013748395715
70222,1,256.4626315789474,19,358.82,-0.4786100466686394,2.1,789.84,2.1,0.7558399366813262,240.32150419237416,246.9068742763398,246.9068742763398,4872.790000000001,57754.42537728532,60963.00456491228,60963.00456491228
70438,1,445.25857142857143,7,511.56,-0.9487853825126122,534.58,652.24,158.95,-0.7103800421983886,165.04093478619794,178.26458382869842,178.26458382869842,3116.81,27238.51015510204,31778.26184761905,31778.26184761905
70369,1,409.5355555555555,9,702.1,-0.9048635736348789,220.15,702.1,126.75,0.016292615392487532,171.61597433488987,182.0262288182057,182.0262288182057,3685.8199999999997,29452.042646913582,33133.54797777778,33133.54797777778
69799,1,588.8539285714286,28,300.92,22.30474430619131,13.3,9341.26,8.85,4.890067981147114,1696.5082851600548,1727.6394741923732,1727.6394741923732,16487.91,2878140.3616167097,2984738.1527876994,2984738.1527876994
17041,1,274.3425,4,304.5,-0.8803481267653743,15.8,446.39,15.8,-0.7519196712055837,158.5307188489032,183.0555064044783,183.0555064044783,1097.37,25131.988818749996,33509.318425,33509.318425
16985,1,469.97200000000004,10,933.32,-1.2636878124056232,2.5,933.32,2.5,-0.12531627045190624,311.6496791206434,328.5076060272848,328.5076060272848,4699.72,97125.52249599999,107917.24721777777,107917.24721777777
18223,1,188.14043478260868,23,501.69,-1.2762170927103527,3.8,635.8,2.08,0.7576981036862599,242.716080843052,248.1710558992849,248.1710558992849,4327.23,58911.095899810956,61588.872986165996,61588.872986165996
15213,1,110.55,3,313.2,-1.4999999999999998,3.3,313.2,3.3,0.7034858613788635,143.37682867186035,175.60003559225152,175.60003559225152,331.65,20556.914999999997,30835.372499999998,30835.372499999998
69603,1,259.49100000000004,10,258.4,-1.1994735252747528,60.25,582.9,29.9,0.39921747495504273,195.87889643603773,206.47448609937257,206.47448609937257,2594.9100000000003,38368.542068999996,42631.71341,42631.71341
17133,1,632.7479999999999,5,683.42,-0.272491236060477,285.35,1437.12,285.35,1.1662200659880233,424.2580531421884,474.3349234138257,474.3349234138257,3163.74,179994.89565599995,224993.61956999992,224993.61956999992
70608,1,878.02,1,878.02,NaN,878.02,878.02,878.02,NaN,0.0,NaN,NaN,878.02,0.0,NaN,NaN
15135,1,75.47500000000001,2,139.05,-2.0,11.9,139.05,11.9,0.0,63.575,89.90862722786952,89.90862722786952,150.95000000000002,4041.7806250000003,8083.561250000001,8083.561250000001
15517,1,267.03,1,267.03,NaN,267.03,267.03,267.03,NaN,0.0,NaN,NaN,267.03,0.0,NaN,NaN
18248,1,206.255,4,496.46,-1.615561409076413,10.5,496.46,10.5,0.29603322872192267,206.83428457342367,238.83165975221962,238.83165975221962,825.02,42780.421275,57040.5617,57040.5617
17252,1,176.92999999999998,2,341.96,-1.9999999999999976,11.9,341.96,11.9,4.144206873820505E-16,165.03,233.38766419843188,233.38766419843188,353.85999999999996,27234.9009,54469.8018,54469.8018
13967,1,80.7,1,80.7,NaN,80.7,80.7,80.7,NaN,0.0,NaN,NaN,80.7,0.0,NaN,NaN
14305,1,382.832,5,1044.2,-1.6565807697106207,6.35,1044.2,4.25,0.4854575963822766,450.9818414260157,504.2130270233009,504.2130270233009,1914.1599999999999,203384.621296,254230.77662,254230.77662
13860,1,244.902,5,405.88,-0.8454756809385007,5.9,405.88,5.9,-0.6755247026268233,138.77126365353888,155.15098942642936,155.15098942642936,1224.51,19257.463616,24071.82952,24071.82952
